company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,total_seats,total_passengers,scheduled_ground_time_minutes,total_children,actual_ground_time_minutes,basic_economy_pax,time_pressure_ratio,pnr_count,minimum_turn_minutes,load_factor,children_ratio,basic_economy_ratio,ground_time_variance,avg_party_size,ground_time_efficiency
UA,1324,2025-08-02,ORD,SFO,0.3981213709561976,200,215,84,10,106,11,-0.2619047619047619,164,62,1.075,0.0465116279069767,0.0511627906976744,0.2619047619047619,1.3109756097560976,1.3548387096774193
UA,2133,2025-08-15,ORD,EWR,0.3808217585965297,176,160,95,2,160,14,0.2842105263157894,126,122,0.9090909090909092,0.0125,0.0875,0.6842105263157895,1.2698412698412698,0.7786885245901639
OO,5358,2025-08-03,ORD,CAK,0.3904703481602086,50,50,80,0,73,9,-0.6375,42,29,1.0,0.0,0.18,-0.0875,1.1904761904761905,2.7586206896551726
UA,466,2025-08-05,ORD,DCA,0.3880184445710578,126,89,121,3,120,5,-0.5785123966942148,48,51,0.7063492063492064,0.0337078651685393,0.0561797752808988,-0.0082644628099173,1.8541666666666667,2.372549019607843
YX,3451,2025-08-04,ORD,PWM,0.4187874233864045,70,81,65,4,74,3,-0.4769230769230769,59,34,1.1571428571428573,0.0493827160493827,0.037037037037037,0.1384615384615384,1.3728813559322033,1.911764705882353
UA,1492,2025-08-02,ORD,CMH,0.4226512531215203,166,150,180,6,169,18,-0.3666666666666666,74,114,0.9036144578313252,0.04,0.12,-0.0611111111111111,2.027027027027027,1.5789473684210529
UA,1387,2025-08-07,ORD,SFO,0.4636968832541079,364,426,690,18,92,45,-0.8739130434782608,263,87,1.1703296703296704,0.0422535211267605,0.1056338028169014,-0.8666666666666667,1.6197718631178708,7.931034482758621
UA,2418,2025-08-08,ORD,PHL,0.4164077326107737,150,173,67,7,84,16,-0.2238805970149253,113,52,1.153333333333333,0.0404624277456647,0.0924855491329479,0.2537313432835821,1.5309734513274336,1.2884615384615383
UA,912,2025-08-05,ORD,KEF,0.4072354344586002,176,172,150,2,171,0,-0.5,105,75,0.9772727272727272,0.0116279069767441,0.0,0.14,1.638095238095238,2.0
UA,445,2025-08-07,ORD,ANC,0.4220996358413341,179,179,68,6,102,19,-0.1764705882352941,102,56,1.0,0.0335195530726257,0.106145251396648,0.5,1.7549019607843137,1.2142857142857142
UA,1448,2025-08-14,ORD,BUF,0.404187603019747,126,129,74,3,49,8,-0.4189189189189189,84,43,1.0238095238095235,0.0232558139534883,0.0620155038759689,-0.3378378378378378,1.5357142857142858,1.7209302325581397
UA,1842,2025-08-14,ORD,SAN,0.386461888828443,200,178,85,2,101,16,-0.2705882352941176,128,62,0.89,0.0112359550561797,0.0898876404494382,0.188235294117647,1.390625,1.3709677419354838
G7,4452,2025-08-13,ORD,RIC,0.3733573365453821,50,50,58,1,61,2,-0.5,42,29,1.0,0.02,0.04,0.0517241379310344,1.1904761904761905,2.0
UA,1983,2025-08-13,ORD,LAX,0.417293301748819,179,183,67,8,92,17,-0.1641791044776119,131,56,1.0223463687150838,0.0437158469945355,0.0928961748633879,0.373134328358209,1.3969465648854962,1.1964285714285714
OO,5874,2025-08-03,ORD,PIA,0.4061340775585202,50,52,58,3,41,2,-0.5,36,29,1.04,0.0576923076923076,0.0384615384615384,-0.293103448275862,1.4444444444444444,2.0
UA,1710,2025-08-15,ORD,SMF,0.3873613382261311,179,98,-193,2,52,11,0.0,75,56,0.547486033519553,0.0204081632653061,0.1122448979591836,0.0,1.3066666666666666,-3.446428571428572
OO,5425,2025-08-02,ORD,STL,0.4287468536420017,50,48,77,3,27,4,-0.6233766233766234,35,29,0.96,0.0625,0.0833333333333333,-0.6493506493506493,1.3714285714285714,2.655172413793104
UA,2609,2025-08-08,ORD,SNA,0.4358869543675009,126,172,59,12,79,12,-0.2711864406779661,99,43,1.3650793650793651,0.0697674418604651,0.0697674418604651,0.3389830508474576,1.7373737373737377,1.372093023255814
OO,5859,2025-08-03,ORD,BZN,0.4453122099090781,76,101,745,7,746,8,-0.9543624161073826,49,34,1.3289473684210529,0.0693069306930693,0.0792079207920792,0.0013422818791946,2.061224489795918,21.91176470588235
UA,247,2025-08-10,ORD,OMA,0.4467293094616333,150,163,56,11,99,11,-0.1785714285714285,112,46,1.086666666666667,0.0674846625766871,0.0674846625766871,0.7678571428571429,1.4553571428571428,1.2173913043478262
UA,2665,2025-08-08,ORD,IAH,0.405696225731947,179,170,72,7,53,11,-0.2222222222222222,107,56,0.9497206703910616,0.0411764705882352,0.0647058823529411,-0.2638888888888889,1.588785046728972,1.2857142857142858
G7,4599,2025-08-05,ORD,BHM,0.3700498855870179,50,54,50,1,34,0,-0.42,44,29,1.08,0.0185185185185185,0.0,-0.32,1.2272727272727273,1.7241379310344829
OO,5122,2025-08-11,ORD,EAU,0.4000122823133676,50,50,55,1,51,8,-0.4727272727272727,37,29,1.0,0.02,0.16,-0.0727272727272727,1.351351351351351,1.896551724137931
OO,5250,2025-08-11,ORD,BNA,0.3547594510200313,76,68,62,0,64,0,-0.4516129032258064,61,34,0.8947368421052632,0.0,0.0,0.032258064516129,1.1147540983606556,1.8235294117647056
G7,4599,2025-08-04,ORD,BHM,0.4109900512886057,50,59,65,3,116,4,-0.5538461538461539,44,29,1.18,0.0508474576271186,0.0677966101694915,0.7846153846153846,1.3409090909090908,2.2413793103448274
G7,4395,2025-08-02,ORD,TVC,0.4034274240858744,50,62,200,3,222,0,-0.855,39,29,1.24,0.0483870967741935,0.0,0.11,1.5897435897435896,6.896551724137931
OO,5499,2025-08-08,ORD,SBN,0.3620623172662778,50,34,68,0,82,3,-0.5735294117647058,32,29,0.68,0.0,0.088235294117647,0.2058823529411764,1.0625,2.3448275862068964
OO,5108,2025-08-04,ORD,SLN,0.391837627654697,50,49,85,1,81,4,-0.6588235294117647,35,29,0.98,0.0204081632653061,0.0816326530612244,-0.0470588235294117,1.4,2.931034482758621
OO,5608,2025-08-09,ORD,GRB,0.410491901559572,50,52,93,2,105,6,-0.6881720430107527,37,29,1.04,0.0384615384615384,0.1153846153846153,0.1290322580645161,1.4054054054054057,3.206896551724138
OO,4718,2025-08-08,ORD,DAY,0.3961480761664873,50,52,75,1,83,3,-0.6133333333333333,43,29,1.04,0.0192307692307692,0.0576923076923076,0.1066666666666666,1.2093023255813953,2.586206896551724
G7,4173,2025-08-10,ORD,AVL,0.4099940878887196,50,60,25,2,83,7,0.16,45,29,1.2,0.0333333333333333,0.1166666666666666,2.32,1.3333333333333333,0.8620689655172413
G7,4599,2025-08-03,ORD,BHM,0.388582276367778,50,51,50,2,40,2,-0.42,37,29,1.02,0.0392156862745098,0.0392156862745098,-0.2,1.3783783783783785,1.7241379310344829
UA,907,2025-08-06,ORD,FRA,0.4691983827341696,318,316,185,19,302,0,-0.1621621621621621,174,155,0.9937106918238994,0.060126582278481,0.0,0.6324324324324324,1.8160919540229885,1.1935483870967742
UA,219,2025-08-03,ORD,HNL,0.4389345720020657,318,389,191,21,206,16,-0.5392670157068062,226,88,1.2232704402515724,0.0539845758354755,0.0411311053984575,0.0785340314136125,1.7212389380530972,2.1704545454545454
UA,2106,2025-08-08,ORD,SFO,0.4313175587290545,200,232,85,11,116,28,-0.1764705882352941,142,70,1.16,0.0474137931034482,0.1206896551724138,0.3647058823529411,1.6338028169014085,1.2142857142857142
UA,1941,2025-08-11,ORD,CVG,0.3898164621078169,126,133,71,3,58,8,-0.3943661971830985,101,43,1.0555555555555556,0.0225563909774436,0.0601503759398496,-0.1830985915492957,1.316831683168317,1.6511627906976745
UA,556,2025-08-11,ORD,CLT,0.4076709674495886,179,197,447,8,443,17,-0.8747203579418344,145,56,1.100558659217877,0.0406091370558375,0.0862944162436548,-0.0089485458612975,1.3586206896551725,7.982142857142857
UA,467,2025-08-01,ORD,CMH,0.4018765437580851,126,132,66,5,80,5,-0.3484848484848485,100,43,1.0476190476190477,0.0378787878787878,0.0378787878787878,0.2121212121212121,1.32,1.5348837209302326
UA,2653,2025-08-06,ORD,RDU,0.4312522015773097,179,206,67,13,75,18,-0.1641791044776119,128,56,1.1508379888268156,0.0631067961165048,0.087378640776699,0.1194029850746268,1.609375,1.1964285714285714
UA,1182,2025-08-12,ORD,SJC,0.3812874515217471,150,109,60,2,161,9,-0.2333333333333333,74,46,0.7266666666666667,0.018348623853211,0.0825688073394495,1.6833333333333331,1.472972972972973,1.3043478260869563
UA,763,2025-08-02,ORD,PWM,0.4750416276435401,166,272,73,27,78,7,-0.3013698630136986,115,51,1.6385542168674698,0.0992647058823529,0.025735294117647,0.0684931506849315,2.365217391304348,1.431372549019608
UA,609,2025-08-07,ORD,PHX,0.4080242193332991,179,190,68,4,76,25,-0.1764705882352941,149,56,1.0614525139664803,0.0210526315789473,0.131578947368421,0.1176470588235294,1.2751677852348993,1.2142857142857142
UA,2138,2025-08-14,ORD,LGA,0.4387427011962052,166,213,94,11,53,32,-0.4574468085106383,134,51,1.283132530120482,0.0516431924882629,0.1502347417840375,-0.4361702127659574,1.5895522388059702,1.843137254901961
OO,5392,2025-08-14,ORD,OKC,0.3855776687176868,70,55,46,0,37,4,-0.2608695652173913,48,34,0.7857142857142857,0.0,0.0727272727272727,-0.1956521739130435,1.1458333333333333,1.3529411764705883
UA,1577,2025-08-05,ORD,SFO,0.4401589364872249,234,287,57,15,76,26,0.1578947368421052,183,66,1.2264957264957266,0.0522648083623693,0.0905923344947735,0.3333333333333333,1.5683060109289615,0.8636363636363636
G7,4491,2025-08-04,ORD,CAE,0.362755558206242,50,47,100,0,46,2,-0.71,44,29,0.94,0.0,0.0425531914893617,-0.54,1.068181818181818,3.4482758620689653
UA,2039,2025-08-11,ORD,MCO,0.4156174065560373,200,221,74,6,101,23,-0.1621621621621621,150,62,1.105,0.0271493212669683,0.1040723981900452,0.3648648648648648,1.4733333333333334,1.1935483870967742
UA,3,2025-08-01,ORD,ZRH,0.4252196702025879,167,177,185,11,184,0,-0.2162162162162162,100,145,1.059880239520958,0.0621468926553672,0.0,-0.0054054054054054,1.77,1.2758620689655171
YX,3638,2025-08-11,ORD,CHS,0.3992920967421149,76,85,78,2,80,8,-0.5641025641025641,60,34,1.118421052631579,0.0235294117647058,0.0941176470588235,0.0256410256410256,1.4166666666666667,2.294117647058824
OO,5219,2025-08-06,ORD,GRB,0.3645305126902254,50,30,89,0,108,3,-0.6741573033707865,23,29,0.6,0.0,0.1,0.2134831460674157,1.3043478260869563,3.0689655172413794
OO,5699,2025-08-01,ORD,SAV,0.3797503709180256,76,78,80,1,112,5,-0.125,56,70,1.0263157894736843,0.0128205128205128,0.0641025641025641,0.4,1.3928571428571428,1.1428571428571428
UA,2683,2025-08-10,ORD,SAN,0.3868413011109956,166,177,63,4,63,7,-0.1904761904761904,140,51,1.0662650602409638,0.0225988700564971,0.03954802259887,0.0,1.2642857142857142,1.2352941176470589
UA,1778,2025-08-08,ORD,OMA,0.3998611101886304,126,122,68,2,82,13,-0.3676470588235294,101,43,0.9682539682539684,0.0163934426229508,0.1065573770491803,0.2058823529411764,1.207920792079208,1.5813953488372092
YX,3604,2025-08-04,ORD,CMH,0.4082380543786135,76,87,42,4,43,1,-0.0714285714285714,63,39,1.144736842105263,0.0459770114942528,0.0114942528735632,0.0238095238095238,1.380952380952381,1.0769230769230769
UA,2232,2025-08-05,ORD,MSP,0.3729926166474127,166,137,454,2,511,11,-0.8876651982378855,121,51,0.8253012048192772,0.0145985401459854,0.0802919708029197,0.1255506607929515,1.1322314049586777,8.901960784313726
UA,2278,2025-08-07,ORD,SEA,0.4335829142218965,200,222,-240,9,79,17,0.0,130,70,1.11,0.0405405405405405,0.0765765765765765,0.0,1.7076923076923076,-3.4285714285714284
YX,3440,2025-08-13,ORD,YYZ,0.3799214730175986,76,74,1094,1,1106,4,-0.9616087751371116,60,42,0.9736842105263158,0.0135135135135135,0.054054054054054,0.0109689213893967,1.2333333333333334,26.047619047619047
OO,5448,2025-08-09,ORD,FWA,0.3815434562076065,50,40,-16,0,112,4,0.0,34,29,0.8,0.0,0.1,0.0,1.1764705882352942,-0.5517241379310345
OO,5565,2025-08-13,ORD,CHO,0.3987002339344171,50,56,41,3,77,0,-0.2926829268292683,36,29,1.12,0.0535714285714285,0.0,0.8780487804878049,1.5555555555555556,1.4137931034482758
YX,3520,2025-08-06,ORD,BDL,0.384246318151025,76,70,1087,1,1093,7,-0.968721251149954,56,34,0.9210526315789472,0.0142857142857142,0.1,0.0055197792088316,1.25,31.97058823529412
UA,2038,2025-08-06,ORD,BUF,0.4769488744505289,126,160,599,15,617,22,-0.9282136894824708,73,43,1.2698412698412698,0.09375,0.1375,0.030050083472454,2.191780821917808,13.930232558139537
UA,1316,2025-08-15,ORD,SRQ,0.4008942505309617,126,140,105,3,112,15,-0.5904761904761905,101,43,1.1111111111111112,0.0214285714285714,0.1071428571428571,0.0666666666666666,1.386138613861386,2.441860465116279
UA,1761,2025-08-07,ORD,FAT,0.4606149926009802,126,156,167,10,161,18,-0.6946107784431138,83,51,1.238095238095238,0.0641025641025641,0.1153846153846153,-0.0359281437125748,1.879518072289157,3.2745098039215685
G7,4571,2025-08-12,ORD,XNA,0.363714628658817,50,38,405,1,556,0,-0.928395061728395,29,29,0.76,0.0263157894736842,0.0,0.3728395061728395,1.3103448275862069,13.96551724137931
UA,2862,2025-08-14,ORD,IAD,0.39421206950463,179,193,67,6,78,10,-0.1641791044776119,143,56,1.078212290502793,0.0310880829015544,0.0518134715025906,0.1641791044776119,1.3496503496503496,1.1964285714285714
UA,2195,2025-08-02,ORD,BDL,0.4149752945882833,166,192,-33,8,51,14,0.0,122,51,1.1566265060240963,0.0416666666666666,0.0729166666666666,0.0,1.5737704918032789,-0.6470588235294118
YX,3604,2025-08-05,ORD,CMH,0.396397818664419,76,88,49,4,48,3,-0.2040816326530612,67,39,1.1578947368421053,0.0454545454545454,0.034090909090909,-0.0204081632653061,1.3134328358208955,1.2564102564102564
UA,1741,2025-08-10,ORD,JAC,0.4307074299629786,126,163,107,11,120,3,-0.5981308411214953,89,43,1.2936507936507935,0.0674846625766871,0.0184049079754601,0.1214953271028037,1.8314606741573036,2.488372093023256
YX,3464,2025-08-06,ORD,PIT,0.401852390566653,70,59,164,2,183,8,-0.7926829268292683,38,34,0.8428571428571429,0.0338983050847457,0.135593220338983,0.1158536585365853,1.5526315789473684,4.823529411764706
G7,4517,2025-08-01,ORD,SCE,0.3781830874285227,50,49,127,1,139,3,-0.7716535433070866,41,29,0.98,0.0204081632653061,0.0612244897959183,0.0944881889763779,1.195121951219512,4.379310344827586
OO,5108,2025-08-01,ORD,SLN,0.4164312907380936,50,44,70,1,92,11,-0.5857142857142857,37,29,0.88,0.0227272727272727,0.25,0.3142857142857143,1.1891891891891893,2.413793103448276
UA,1324,2025-08-01,ORD,SFO,0.436585755685854,200,235,84,12,94,23,-0.2619047619047619,161,62,1.175,0.051063829787234,0.0978723404255319,0.119047619047619,1.4596273291925466,1.3548387096774193
UA,2440,2025-08-04,ORD,LAS,0.3827503383795862,179,188,226,2,177,14,-0.7256637168141593,151,62,1.0502793296089383,0.0106382978723404,0.0744680851063829,-0.2168141592920354,1.2450331125827814,3.645161290322581
UA,987,2025-08-09,ORD,CDG,0.4776785670737384,318,337,185,24,190,0,-0.1621621621621621,168,155,1.059748427672956,0.0712166172106825,0.0,0.027027027027027,2.005952380952381,1.1935483870967742
OO,5836,2025-08-07,ORD,TYS,0.413118805499774,50,62,47,3,65,3,-0.3829787234042553,37,29,1.24,0.0483870967741935,0.0483870967741935,0.3829787234042553,1.6756756756756757,1.6206896551724137
UA,611,2025-08-13,ORD,SFO,0.4101856645328234,234,212,95,7,63,26,-0.2421052631578947,141,72,0.905982905982906,0.0330188679245283,0.1226415094339622,-0.3368421052631579,1.50354609929078,1.3194444444444444
UA,2627,2025-08-15,ORD,MSP,0.4140023246506876,179,146,130,8,154,23,-0.0846153846153846,92,119,0.8156424581005587,0.0547945205479452,0.1575342465753424,0.1846153846153846,1.5869565217391304,1.092436974789916
UA,445,2025-08-06,ORD,ANC,0.4279298543953712,179,178,68,11,63,14,-0.1764705882352941,96,56,0.994413407821229,0.0617977528089887,0.0786516853932584,-0.0735294117647058,1.8541666666666667,1.2142857142857142
UA,2113,2025-08-14,ORD,FSD,0.3995370686786931,166,149,-9,5,46,10,0.0,103,51,0.8975903614457831,0.0335570469798657,0.0671140939597315,0.0,1.4466019417475728,-0.1764705882352941
UA,2640,2025-08-08,ORD,DCA,0.3749694110800625,126,85,123,2,120,8,-0.6504065040650406,65,43,0.6746031746031746,0.0235294117647058,0.0941176470588235,-0.024390243902439,1.3076923076923077,2.86046511627907
G7,4588,2025-08-07,ORD,MDT,0.3750454665917866,50,52,58,1,76,2,-0.5,48,29,1.04,0.0192307692307692,0.0384615384615384,0.3103448275862069,1.0833333333333333,2.0
UA,1830,2025-08-01,ORD,DSM,0.4043391978136438,150,152,58,4,58,9,-0.2068965517241379,117,46,1.0133333333333334,0.0263157894736842,0.0592105263157894,0.0,1.2991452991452992,1.2608695652173914
UA,466,2025-08-15,ORD,DCA,0.3899193263905123,126,82,5,4,65,10,7.6,53,43,0.6507936507936508,0.048780487804878,0.1219512195121951,12.0,1.5471698113207548,0.1162790697674418
UA,1126,2025-08-14,ORD,CLE,0.416598447962367,126,135,0,3,47,14,0.0,102,43,1.0714285714285714,0.0222222222222222,0.1037037037037037,0.0,1.3235294117647058,0.0
UA,1316,2025-08-14,ORD,SRQ,0.4143103448562061,126,128,111,2,110,16,-0.6126126126126126,94,43,1.0158730158730158,0.015625,0.125,-0.009009009009009,1.3617021276595744,2.581395348837209
UA,265,2025-08-07,ORD,YYZ,0.3954165608754009,126,135,49,3,55,13,0.0612244897959183,110,52,1.0714285714285714,0.0222222222222222,0.0962962962962963,0.1224489795918367,1.2272727272727273,0.9423076923076924
UA,2323,2025-08-02,ORD,MCO,0.5013174609859888,200,355,86,41,101,2,-0.2790697674418604,118,62,1.775,0.1154929577464788,0.0056338028169014,0.1744186046511628,3.0084745762711864,1.3870967741935485
OO,5420,2025-08-08,ORD,MLI,0.3772052297887605,50,50,69,1,64,1,-0.5797101449275363,34,29,1.0,0.02,0.02,-0.072463768115942,1.4705882352941178,2.3793103448275863
UA,2179,2025-08-05,ORD,SFO,0.4324986516648341,234,259,300,7,250,34,-0.78,192,66,1.106837606837607,0.027027027027027,0.1312741312741312,-0.1666666666666666,1.3489583333333333,4.545454545454546
YX,3603,2025-08-01,ORD,CMH,0.3855580762585501,76,73,55,1,56,4,-0.3818181818181818,58,34,0.9605263157894736,0.0136986301369863,0.0547945205479452,0.0181818181818181,1.2586206896551724,1.6176470588235294
OO,5843,2025-08-05,ORD,ECP,0.4339807588809543,76,81,55,5,60,9,-0.3818181818181818,42,34,1.0657894736842106,0.0617283950617283,0.1111111111111111,0.0909090909090909,1.9285714285714288,1.6176470588235294
OO,4792,2025-08-12,ORD,ROA,0.4320604890304068,76,62,-147,4,511,11,0.0,40,34,0.8157894736842105,0.064516129032258,0.1774193548387097,0.0,1.55,-4.323529411764706
OO,5668,2025-08-02,ORD,MKE,0.3932709718716244,50,55,40,2,46,2,-0.275,40,29,1.1,0.0363636363636363,0.0363636363636363,0.15,1.375,1.3793103448275863
UA,1594,2025-08-02,ORD,ABQ,0.4403480672207089,150,180,83,11,102,21,-0.4457831325301205,107,46,1.2,0.0611111111111111,0.1166666666666666,0.2289156626506024,1.6822429906542056,1.8043478260869563
YX,3465,2025-08-09,ORD,GSP,0.4356680237055623,76,90,60,6,72,9,-0.4333333333333333,49,34,1.1842105263157894,0.0666666666666666,0.1,0.2,1.836734693877551,1.7647058823529411
YX,3433,2025-08-04,ORD,CVG,0.3783069699692004,76,80,50,1,65,4,-0.32,65,34,1.0526315789473684,0.0125,0.05,0.3,1.2307692307692308,1.4705882352941178
UA,1492,2025-08-04,ORD,CMH,0.4190511975036666,166,155,69,5,50,20,-0.2608695652173913,111,51,0.933734939759036,0.032258064516129,0.1290322580645161,-0.2753623188405797,1.3963963963963963,1.3529411764705883
OO,5737,2025-08-09,ORD,OMA,0.4234668195245488,76,81,48,3,29,11,-0.2916666666666667,46,34,1.0657894736842106,0.037037037037037,0.1358024691358024,-0.3958333333333333,1.7608695652173914,1.411764705882353
G7,4568,2025-08-07,ORD,SCE,0.3897491592438821,50,49,49,0,59,6,-0.4081632653061224,41,29,0.98,0.0,0.1224489795918367,0.2040816326530612,1.195121951219512,1.6896551724137931
UA,356,2025-08-04,ORD,ATL,0.3592758939341798,166,164,-25,1,59,1,0.0,148,51,0.9879518072289156,0.0060975609756097,0.0060975609756097,0.0,1.108108108108108,-0.4901960784313725
UA,2302,2025-08-09,ORD,BWI,0.4500764261181405,150,175,657,11,639,26,-0.9178082191780822,92,54,1.1666666666666667,0.0628571428571428,0.1485714285714285,-0.0273972602739726,1.9021739130434785,12.166666666666666
UA,2329,2025-08-15,ORD,DTW,0.4028170328036177,126,130,12,3,73,12,2.583333333333333,110,43,1.031746031746032,0.023076923076923,0.0923076923076923,5.083333333333333,1.181818181818182,0.2790697674418604
UA,1269,2025-08-12,ORD,CLE,0.3949585270888683,166,176,55,4,65,6,-0.0727272727272727,141,51,1.0602409638554218,0.0227272727272727,0.034090909090909,0.1818181818181818,1.24822695035461,1.0784313725490196
G7,4584,2025-08-14,ORD,TUL,0.3622834672087947,50,42,72,0,95,3,-0.5972222222222222,36,29,0.84,0.0,0.0714285714285714,0.3194444444444444,1.1666666666666667,2.4827586206896552
G7,4482,2025-08-09,ORD,TUL,0.4031564751175511,50,58,40,3,33,0,-0.275,37,29,1.16,0.0517241379310344,0.0,-0.175,1.5675675675675675,1.3793103448275863
UA,2369,2025-08-02,ORD,AUS,0.447581055151127,179,239,68,18,75,27,-0.1764705882352941,141,56,1.335195530726257,0.0753138075313807,0.1129707112970711,0.1029411764705882,1.6950354609929077,1.2142857142857142
UA,1347,2025-08-10,ORD,FLL,0.4154037277407004,179,141,96,4,51,15,-0.4166666666666667,93,56,0.7877094972067039,0.0283687943262411,0.1063829787234042,-0.46875,1.5161290322580645,1.7142857142857142
OO,5108,2025-08-10,ORD,SLN,0.3882434304186674,50,46,-121,2,43,2,0.0,30,29,0.92,0.0434782608695652,0.0434782608695652,0.0,1.5333333333333334,-4.172413793103448
UA,2387,2025-08-15,ORD,MCO,0.4025642393993039,179,122,364,6,426,9,-0.8461538461538461,62,56,0.6815642458100558,0.0491803278688524,0.0737704918032786,0.1703296703296703,1.967741935483871,6.5
